Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,processed_text
19457,3,0,0,3,2,RT @gab_mccarthy: @rosestokoe @JuliaMarie892 @_suline @violetethompson @CAmatuzzo but then there's the yellow writing on the black jerse ...,rt gabmccarthy rosestokoe juliamarie892 suline violetethompson camatuzzo theres yellow writing black jerse
19458,3,1,2,0,1,RT @gabalini: @LifeNewsHQ not surprised stupid bitch@Jane Fonda #American troops Vietnam,rt gabalini lifenewshq surprised stupid bitchjane fonda american troops vietnam
19459,3,0,2,1,1,RT @gabrielleheaton: I see the same hoes&#128064;,rt gabrielleheaton see hoes👀
19460,3,1,2,0,1,"RT @gamma_ray239: The wicked witch of the east is DONE!!!! NOW, send that vile bitch to Syria http://t.co/kEUI4XetTd",rt gammaray239 wicked witch east done send vile bitch syria httptcokeui4xettd
19461,3,0,0,3,2,RT @gatorhoops: Ill-advised slant call there.,rt gatorhoops illadvised slant call
19462,3,0,3,0,1,RT @geechiegal843: I act like ion ee kno dat bitch &#128129;&#128526;,rt geechiegal843 act like ion ee kno dat bitch 💁😎
19463,3,0,3,0,1,RT @gemini_starr These hoes be acting up!,rt geministarr hoes acting
19464,3,0,0,3,2,RT @gferguson8: @KoredeB9 @MSoltan18 @WBDyllon_ trash,rt gferguson8 koredeb9 msoltan18 wbdyllon trash
19465,3,0,1,2,2,RT @gferguson8: @MSoltan18 @WBDyllon_ @KoredeB9 Messi is trash,rt gferguson8 msoltan18 wbdyllon koredeb9 messi trash
19466,3,0,3,0,1,RT @ghettobird1er: Yo bitch givin me head while I watch Good Burger.,rt ghettobird1er yo bitch givin head watch good burger
19467,3,2,0,1,0,"RT @ghostattics: ""what can banks do to show engagement with the queer community?"" ""HIRE TRANS WOMEN""",rt ghostattics banks show engagement queer community hire trans women
19469,3,0,3,0,1,RT @gillis_seth: Went to both lunches because of your bitch ass &#128530; @Trentdamanz,rt gillisseth went lunches bitch ass 😒 trentdamanz
19470,3,0,3,0,1,"RT @ginadeb0: But I ain't mad at her prejudice dad, that's the best damn pussy I ever had!!",rt ginadeb0 aint mad prejudice dad thats best damn pussy ever
19471,3,0,3,0,1,RT @gioisblack: Goodbye you faggot http://t.co/oJKZjkgVXL,rt gioisblack goodbye faggot httptcoojkzjkgvxl
19472,3,0,3,0,1,RT @girlposts: i hate when netflix stop &amp; asks if im still watchin like yes u think i got up &amp; started doin somethin with my life bitch put&#8230;,rt girlposts hate netflix stop asks im still watchin like yes u think got started doin somethin life bitch put…
19473,3,0,3,0,1,RT @girlposts: my hobbies include being a sarcastic bitch and that&#8217;s it,rt girlposts hobbies include sarcastic bitch ’
19474,3,0,3,0,1,RT @glowstruck: I think pats trying to say his pussy is too bombed....idk,rt glowstruck think pats trying say pussy bombedidk
19475,3,0,2,1,1,"RT @gmaslsk: Oh BO-stop with the speech-like you give one tinkers damn about the kids,the poor,any of the crap you are spouting-you've prov&#8230;",rt gmaslsk oh bostop speechlike give one tinkers damn kidsthe poorany crap spoutingyouve prov…
19476,3,0,3,0,1,"RT @gnuts_2: RT""@Ashspeaks_: To these hoes I'm everything""",rt gnuts2 rtashspeaks hoes im everything
19477,3,0,0,3,2,"RT @goddesslaney: @lajouetreine if you give that statement any thought at all you will realize it makes no sense. At all. Please, think abo&#8230;",rt goddesslaney lajouetreine give statement thought realize makes sense please think abo…
19478,3,0,1,2,2,RT @godlevelshit510: Why Adonnis look like he bout to sell the most ghetto used cars of 2014 ? http://t.co/icjCf6km8V,rt godlevelshit510 adonnis look like bout sell ghetto used cars 2014 httptcoicjcf6km8v
19479,3,0,0,3,2,"RT @godsgracelove: #15ThingsILove When he wraps his arms around my waist while I'm making dinner, yellow roses, pearls, Anything COACH a ...",rt godsgracelove 15thingsilove wraps arms around waist im making dinner yellow roses pearls anything coach
19480,3,0,0,3,2,RT @gojackets973: @WesDurham its the start of another yellow jacket season tonight!!! How about a RT for ALL the Jacket Fans!!! #GTVT1 ...,rt gojackets973 wesdurham start another yellow jacket season tonight rt jacket fans gtvt1
19481,3,0,0,3,2,"RT @goodmanwood: Rise+Rhyme #snowpatricksday @busboysandpoets: ON in the AM! Wear your green, dance a jig &amp; sing a lively tune w/ me!
http:&#8230;",rt goodmanwood riserhyme snowpatricksday busboysandpoets wear green dance jig sing lively tune w http…
19482,3,0,3,0,1,"RT @gordonshuckrow: Can you call someone a racist, then call them ""white bitch"" in the same sentence without losing credibility? @Franchein&#8230;",rt gordonshuckrow call someone racist call white bitch sentence without losing credibility franchein…
19483,3,0,3,0,1,RT @gorgeous__gab: People person so you know lil gabby got hoes &#128129;,rt gorgeousgab people person know lil gabby got hoes 💁
19484,3,0,3,0,1,RT @gorgeouss_kee: @joytooawesome @vintage_monroe_ &#128528; bitch.... Yall relationship ain't shit but a theory,rt gorgeousskee joytooawesome vintagemonroe 😐 bitch yall relationship aint shit theory
19485,3,0,3,0,1,"RT @gotmollylove: girls really be comfortable with they dudes addressing them as ""they bitch"" I'm sorry but that will never fly with me.",rt gotmollylove girls really comfortable dudes addressing bitch im sorry never fly
19486,3,0,3,0,1,RT @govs310: You shouldn't bitch about anything until you're in a 21 person group chat,rt govs310 shouldnt bitch anything youre 21 person group chat
19487,3,0,3,0,1,"RT @granniewinkle: bow down to me bitches, i am your chief http://t.co/35oSsUUwnH",rt granniewinkle bow bitches chief httptco35ossuuwnh
19488,3,0,0,3,2,"RT @grannywinkle: girls, don't let a guy treat you like a yellow starburst

u are a pink starburst",rt grannywinkle girls dont let guy treat like yellow starburst u pink starburst
19489,3,1,2,0,1,"RT @greco_joel: Me: let's try a 2nd attempt of my first day of work
The cold: haha yeah right I fucked your car and your bitch",rt grecojoel lets try 2nd attempt first day work cold haha yeah right fucked car bitch
19490,3,0,0,3,2,RT @green_eyed_doll: The birds outside my bedroom window have way too much to talk about for first thing in the morning! Mrrrrrrr....,rt greeneyeddoll birds outside bedroom window way much talk first thing morning mrrrrrrr
19491,3,0,3,0,1,RT @greyyygoose: @marsvalo @Cheesus85 shut up bitch lol,rt greyyygoose marsvalo cheesus85 shut bitch lol
19492,3,0,1,2,2,RT @grind2times: I don't think I even been in a real relationship...i thought they was real but they were just trash,rt grind2times dont think even real relationshipi thought real trash
19493,3,0,3,0,1,"RT @grindingdude: #13Hours of hell. Obama flat out lied to get reelected. #killery &lt;What diff does it make now? 

Karma, it's a bitch! http&#8230;",rt grindingdude 13hours hell obama flat lied get reelected killery diff make karma bitch http…
19494,3,0,0,3,2,RT @guardian_sport: World Cup 2014 diary: Argentina mock Brazil with twirling towels http://t.co/iJIFh5FVO0 (Photo: Getty) http://t.co/RckP&#8230;,rt guardiansport world cup 2014 diary argentina mock brazil twirling towels httptcoijifh5fvo0 photo getty httptcorckp…
19495,3,1,2,0,1,"RT @gucci10I7: side hoes shall only eat side dishes fo ye are what ye eats
-traprinthions 10:17",rt gucci10i7 side hoes shall eat side dishes fo ye ye eats traprinthions 1017
19496,6,0,6,0,1,RT @guccii1017: wtf was drake asking us to pull over so he can get my autograph bitch I&#8217;m scheelp fuck you drake http://t.co/LzL0JlhdvK,rt guccii1017 wtf drake asking us pull get autograph bitch ’ scheelp fuck drake httptcolzl0jlhdvk
19497,3,0,2,1,1,RT @gullymackNC: Im just ready to get engaged so I can meet the new wave of ain't shit bitches outchea. http://t.co/Upie2WpJ0b,rt gullymacknc im ready get engaged meet new wave aint shit bitches outchea httptcoupie2wpj0b
19498,3,0,0,3,2,"RT @guypbenson: Confused. Are lefties using the #Bridgeghazi hashtag to mock the bridge situation as frivolous, or seriously equating the t&#8230;",rt guypbenson confused lefties using bridgeghazi hashtag mock bridge situation frivolous seriously equating t…
19499,3,0,0,3,2,RT @halfricannnnn: Me and @Vin17Bricksquad are in our yellow submarine rn.. &#127754;,rt halfricannnnn vin17bricksquad yellow submarine rn 🌊
19500,3,2,1,0,0,RT @halfricannnnn: nigger,rt halfricannnnn nigger
19501,3,0,3,0,1,RT @hanginwitcoop: &#128514;&#128514;&#128514;&#128514; RT &#8220;@Peso_Peso_Peso: wtf this bitch broke her arm eery time she hit the shit https://t.co/7CtLW9eNjX&#8221;,rt hanginwitcoop 😂😂😂😂 rt “ pesopesopeso wtf bitch broke arm eery time hit shit httpstco7ctlw9enjx ”
19502,3,3,0,0,0,RT @harmon_lauren: Jenna's a faggot,rt harmonlauren jennas faggot
19503,3,0,0,3,2,RT @harrryaf: being a good citizen picking up trash (: http://t.co/PMFR5eopwO,rt harrryaf good citizen picking trash httptcopmfr5eopwo
19504,3,0,3,0,1,RT @hash_no_tags: bitches be handin' out neck like free chinese food samples at the mall and go to bed every night wondering why they ain't&#8230;,rt hashnotags bitches handin neck like free chinese food samples mall go bed every night wondering aint…
19505,3,0,3,0,1,RT @hawaiinshirts: &#8220;@sufaj32: @hawaiinshirts you're a pussy.&#8221; You have more cargo shorts in your Avi than fucks I give,rt hawaiinshirts “ sufaj32 hawaiinshirts youre pussy ” cargo shorts avi fucks give
19506,3,0,0,3,2,"RT @hawkblogger: The AFC was trash last season, especially the AFC South. Jags could make a playoff push if they have a great draft. Not jo&#8230;",rt hawkblogger afc trash last season especially afc south jags could make playoff push great draft jo…
19507,6,0,6,0,1,RT @hayes2345: Cleveland nigga I'm fly We switcharoo bitches no lie,rt hayes2345 cleveland nigga im fly switcharoo bitches lie
19508,3,0,3,0,1,"RT @hayybacon: &#8220;@phizzyph0: If she got the Chipotle Plug, Cuff that hoe&#8221; #TwitterlessAlex @vngelinaa_",rt hayybacon “ phizzyph0 got chipotle plug cuff hoe ” twitterlessalex vngelinaa
19509,3,0,2,1,1,RT @haztv: Stop forcing ya kids to take these pictures u trying to trap niggas online wit u funky hoes,rt haztv stop forcing ya kids take pictures u trying trap niggas online wit u funky hoes
19510,3,0,3,0,1,RT @hennhenn430: Happy Halloween bitches &#128536; katiedodds15 #halloween #CLE http://t.co/TwAJtr8eVj,rt hennhenn430 happy halloween bitches 😘 katiedodds15 halloween cle httptcotwajtr8evj
19511,3,1,2,0,1,RT @heyamandakrebs: I bet there are hella rednecks who just got super pissed at that Coke commercial,rt heyamandakrebs bet hella rednecks got super pissed coke commercial
19512,3,0,3,0,1,RT @heyitskitten: I'm honestly surprised some of u guys have ever seen a pussy,rt heyitskitten im honestly surprised u guys ever seen pussy
19513,3,0,3,0,1,RT @heypoopbutt: Show me your pussy.,rt heypoopbutt show pussy
19514,3,0,3,0,1,RT @hiagokoury: Lmao what my nigga just told me &#128514;&#128514;&#128514;hoes these days... They lovin the crew gd,rt hiagokoury lmao nigga told 😂😂😂hoes days lovin crew gd
19515,3,0,2,1,1,RT @hidalgoparadise: @D_41395 nigguh waldo had chipotle waiting for him at his house lucky soab lol,rt hidalgoparadise d41395 nigguh waldo chipotle waiting house lucky soab lol
19516,3,1,2,0,1,"RT @hiiighem143: ""@Ugh_Sickoe: &#8220;@TheUncurvable: If you ever had an abortion you got cemetery pussy&#8221; &#128128;"" omg lmao",rt hiiighem143 ughsickoe “ theuncurvable ever abortion got cemetery pussy ” 💀 omg lmao
19517,3,0,3,0,1,RT @hiiphop: I still ain't got the time for a bitch to be acting iffy &#128073;&#128073;&#128073;,rt hiiphop still aint got time bitch acting iffy 👉👉👉
19518,3,0,3,0,1,RT @hilaryde92: Always a fat bitch in the handicap spot but never a dude in a wheelchair.,rt hilaryde92 always fat bitch handicap spot never dude wheelchair
19519,6,0,0,6,2,RT @hildismom: MT @jjauthor: US ghettos-driven by liberal ideology; http://t.co/6ONYrmggND #RedMeat,rt hildismom mt jjauthor us ghettosdriven liberal ideology httptco6onyrmggnd redmeat
19520,3,0,2,1,1,RT @hippiescrub: egg avi in my mentions with 0 followers pussy bo dont want war .,rt hippiescrub egg avi mentions 0 followers pussy bo dont want war
19521,3,0,3,0,1,RT @hippiescrub: yaaas bitch yaas u so hot bitch yaaas @WhereYoHussleAt,rt hippiescrub yaaas bitch yaas u hot bitch yaaas whereyohussleat
19522,3,0,1,2,2,"RT @hiteshrangra: Sonia never criticises @ArvindKejriwal . Kejriwal, who trashes every other leader, never criticises Sonia. Touching. #YoK&#8230;",rt hiteshrangra sonia never criticises arvindkejriwal kejriwal trashes every leader never criticises sonia touching yok…
19523,3,0,3,0,1,"RT @hittsblunt: *hits blunt*

""If a guy talk to 5 girls is he a hoe or does he have hoes?"" http://t.co/ypwO5rQwLd",rt hittsblunt hits blunt guy talk 5 girls hoe hoes httptcoypwo5rqwld
19524,3,0,3,0,1,RT @hmianturner: so yeah @Tronkitty is the fucking best and I would really hate living if I didn't know her. My bad bitch appreciation pos&#8230;,rt hmianturner yeah tronkitty fucking best would really hate living didnt know bad bitch appreciation pos…
19525,3,0,0,3,2,RT @ho3micide: Morgan Park kids like to pop fire crackers in the school now,rt ho3micide morgan park kids like pop fire crackers school
19526,3,0,1,2,2,RT @hoadie1006: #vermontgirlsbelike my hick accent comes out when I get around my family #vermontproblems @THISISVT,rt hoadie1006 vermontgirlsbelike hick accent comes get around family vermontproblems thisisvt
19527,3,0,3,0,1,RT @hodgeasia: All the bitches who called me a hoe in high school got like 2-3 kids now..,rt hodgeasia bitches called hoe high school got like 23 kids
19528,9,0,3,6,2,RT @hoes: Emma Watson #TheOscars2014 &#128515;&#128515; http://t.co/INeOGli7G9,rt hoes emma watson theoscars2014 😃😃 httptcoineogli7g9
19529,3,0,1,2,2,RT @hoes: Emma Watson http://t.co/fGKF5aUklo,rt hoes emma watson httptcofgkf5auklo
19530,3,0,0,3,2,RT @hoes: RT if you'd marry Scarlett Johansson http://t.co/KMoJDDIl7h,rt hoes rt youd marry scarlett johansson httptcokmojddil7h
19531,3,0,2,1,1,RT @hoes: Scarlett Johansson http://t.co/CBaHf9R9XD,rt hoes scarlett johansson httptcocbahf9r9xd
19532,3,0,3,0,1,RT @hoesLOVEkitty: chicks think that having sex with a guy for months automatically makes him their boyfriend .. bitch did you ask him? &#128514;,rt hoeslovekitty chicks think sex guy months automatically makes boyfriend bitch ask 😂
19533,3,1,0,2,2,RT @hoez4sale: Lmao they all trash before &amp; after &#128530;&#128557;,rt hoez4sale lmao trash 😒😭
19534,3,0,3,0,1,"RT @hollisbiggs: based on my Starbucks drink choices, I admit that I am in fact a basic bitch.",rt hollisbiggs based starbucks drink choices admit fact basic bitch
19535,3,0,2,1,1,RT @hollygolawly: Can't wait to eat #metropole @21cCincinnati and see my @21cLouisville friends! Bring on those damn yellow penguins!#ro ...,rt hollygolawly cant wait eat metropole 21ccincinnati see 21clouisville friends bring damn yellow penguinsro
19536,3,0,0,3,2,"RT @hollyrpeete: #FarewellCaptain ""@espn: What a way for Derek Jeter to close his Yankee Stadium career.""",rt hollyrpeete farewellcaptain espn way derek jeter close yankee stadium career
19537,3,0,3,0,1,RT @hollywood_trey: fuck that. she better laminate my face. RT @RichHomieRoya: You&#8217;re a grown man and think eating pussy is emasculating?,rt hollywoodtrey fuck better laminate face rt richhomieroya ’ grown man think eating pussy emasculating
19538,3,0,3,0,1,"RT @hotmessundergrd: Things to remember:
Sometimes being a bitch is necessary.
Stick to your guns.
Impromptu solo dance parties are good fo&#8230;",rt hotmessundergrd things remember sometimes bitch necessary stick guns impromptu solo dance parties good fo…
19539,3,0,3,0,1,RT @hotwata: &#8220;@VSamone: tom ford probably fucking all these hoes&#8221; he probably would be if he wasn't a homosexual,rt hotwata “ vsamone tom ford probably fucking hoes ” probably would wasnt homosexual
19540,3,0,3,0,1,"RT @hspiotta_21: c is for cunt
u is for ur a cunt
n is for not sure u know this but ur a cunt
t is for turn around bitch; ur a cunt",rt hspiotta21 c cunt u ur cunt n sure u know ur cunt turn around bitch ur cunt
19541,3,0,3,0,1,RT @huner5150: All these hoes always talkin shit about there guy. Look bitch if your gonna talk shit to me I'll be happy to smack you in yo&#8230;,rt huner5150 hoes always talkin shit guy look bitch gon na talk shit ill happy smack yo…
19542,3,1,2,0,1,"RT @i0beyJBieb: @bodycxunt @tuscanjustins No, you're a nigger, go pick my cotton",rt i0beyjbieb bodycxunt tuscanjustins youre nigger go pick cotton
19543,3,0,3,0,1,RT @i8UrBitch: you ex bitches need to realize . http://t.co/1upHNo3iIP,rt i8urbitch ex bitches need realize httptco1uphno3iip
19544,3,0,3,0,1,RT @iAMxJONES: I know where I would be tonight if I was in #ATL #MansionElan I can bet that bitch gone be lit tonight &#128293;&#128293;,rt iamxjones know would tonight atl mansionelan bet bitch gone lit tonight 🔥🔥
19545,3,0,3,0,1,RT @iAintAsianTho: you see her nudes? she must have beat her own pussy up RT @DonDippa: Salute http://t.co/gxmym20q9L,rt iaintasiantho see nudes must beat pussy rt dondippa salute httptcogxmym20q9l
19546,3,0,2,1,1,RT @iAintGottaRap: Ead RT @Fat_Rell: Especially after Rita died.. RT @Kayla_Applebum: Dexter was just as trash as Breaking Bad.,rt iaintgottarap ead rt fatrell especially rita died rt kaylaapplebum dexter trash breaking bad
19547,3,0,1,2,2,RT @iAmBitchassness: I'm not telling you to like Al Green or Otis Redding! Stop missing the point. Just don't call them trash &amp; tell me you&#8230;,rt iambitchassness im telling like al green otis redding stop missing point dont call trash tell you…
19548,3,0,3,0,1,"RT @iAmBitchassness: stop fucking calling these legends trash. Cuz the top artists of our generation ""take"" from the legends.",rt iambitchassness stop fucking calling legends trash cuz top artists generation take legends
19549,3,0,3,0,1,RT @iAmDaHarper: he's saying...he doesn't discriminate. he like darkskin hoes he like lightskin hoes he like Asians. as long as they bad.,rt iamdaharper hes sayinghe doesnt discriminate like darkskin hoes like lightskin hoes like asians long bad
19550,3,0,3,0,1,"RT @iAmEastAtlanta: Don't be sorry hoe, Be Careful",rt iameastatlanta dont sorry hoe careful
19551,3,0,3,0,1,"RT @iAmKilo_Bae: Its 2 things in this world that I aint seen, thats a UFO &amp; a bitch that I need !!",rt iamkilobae 2 things world aint seen thats ufo bitch need
19552,3,1,2,0,1,RT @iAmLekan_: Lmaoo nigger is scared &#128540; &#8220;@Damolabond: So results are supposed to be out today Lol lol&#8221;,rt iamlekan lmaoo nigger scared 😜 “ damolabond results supposed today lol lol ”
19553,3,0,3,0,1,"RT @iAmScottyBravo: I hate when old bitches&#128117; wear clothes these young hoes be wearing&#128135;&#128089;&#128096;, like stay yo ass&#9995;&#128530; in yo age group",rt iamscottybravo hate old bitches👵 wear clothes young hoes wearing💇👙👠 like stay yo ass✋😒 yo age group
19554,3,0,2,1,1,RT @iAmTahyi_Tho: I hate when bitches twerk to slow songs !!! &#128530;&#128074;&#128162;,rt iamtahyitho hate bitches twerk slow songs 😒👊💢
19556,6,0,6,0,1,RT @iAmYalanda: I need some phenomenal head. Like someone who was born and breed to eat pussy. Someone who is an adept when it cums to tong&#8230;,rt iamyalanda need phenomenal head like someone born breed eat pussy someone adept cums tong…
19557,6,0,6,0,1,RT @iAm_Sashaa: @1stBlocJeremiah corny ass hoes always got my name in they mouth.,rt iamsashaa 1stblocjeremiah corny ass hoes always got name mouth
19558,3,0,3,0,1,RT @iAm_Sashaa: get with the winning team hoe &#128523;,rt iamsashaa get winning team hoe 😋
19559,3,0,3,0,1,RT @iBChrisMoses: that bitch Lebron counted to like 6 he ain&#8217;t eem give Miami 6 yrs &#128514;&#128514;&#128514;,rt ibchrismoses bitch lebron counted like 6 ’ eem give miami 6 yrs 😂😂😂
19560,3,0,3,0,1,RT @iBYEpassDesHOES: Why do hoes always want to come bacc when they didn't have to leave in the first place?,rt ibyepassdeshoes hoes always want come bacc didnt leave first place
19561,3,1,2,0,1,"RT @iBaneXx: @ShinSnipes Thanks for being black, in darth, and now 17 years old you kinky hentai son of a bitch",rt ibanexx shinsnipes thanks black darth 17 years old kinky hentai son bitch
19562,6,6,0,0,0,RT @iBeZo: Stupid fucking nigger LeBron. You flopping stupid jungle bunny monkey faggot.,rt ibezo stupid fucking nigger lebron flopping stupid jungle bunny monkey faggot
19563,3,0,3,0,1,RT @iCARLEYBBY: &#8220;@LexLuthorDaKing: Some* RT @iCARLEYBBY: Niggas be so pressed for pussy&#8221; my bad yes some!,rt icarleybby “ lexluthordaking rt icarleybby niggas pressed pussy ” bad yes
19564,3,0,3,0,1,RT @iCuffHoodrats: My next bitch gotta take me out just because....,rt icuffhoodrats next bitch got ta take
19565,3,0,3,0,1,RT @iCumNpeace: Niggas talk more than bitches these days...,rt icumnpeace niggas talk bitches days
19566,3,0,2,1,1,RT @iCumYouLeave: Every girl sucks dick. Don't let that bitch fool you.,rt icumyouleave every girl sucks dick dont let bitch fool
19567,3,0,3,0,1,"RT @iCumYouLeave: If he asks, ""what you about to do?"" after y'all get done fucking, you a hoe.",rt icumyouleave asks yall get done fucking hoe
19568,3,0,3,0,1,"RT @iDavey: Also. RT ""@ParadoxicalMike: I know one ho in particular who loves pointing out that everyone else is a ho. Lol""",rt idavey also rt paradoxicalmike know one ho particular loves pointing everyone else ho lol
19569,3,0,3,0,1,RT @iDeepuDJ: I always waste my time on irrelevant bitches! &#128528;,rt ideepudj always waste time irrelevant bitches 😐
19570,3,0,3,0,1,"RT @iDntLuvHoes: All I see on my timeline is
Ebola
Ebola
Ebola
I hate school 
Ebola 
Ebola
Some twitter hoes selfie
Ebola
Ebola
Pull out ga&#8230;",rt idntluvhoes see timeline ebola ebola ebola hate school ebola ebola twitter hoes selfie ebola ebola pull ga…
19571,3,0,3,0,1,"RT @iDntWearCondoms: ""How I'm a hoe if I only fucked 2 men?"" Bitch cuz they was best friends",rt idntwearcondoms im hoe fucked 2 men bitch cuz best friends
19572,3,0,3,0,1,"RT @iDntWearCondoms: &#128514;&#128514;&#128514; RT @baskgod: if your girl smoke weed the dopeman slamming your bitch for a G, but that's Relationship Goals to y'a&#8230;",rt idntwearcondoms 😂😂😂 rt baskgod girl smoke weed dopeman slamming bitch g thats relationship goals ya…
19573,3,1,2,0,1,"RT @iDntWearCondoms: &#128514;&#128514;&#128514;&#128514; RT @MoJizel: wow, she let quite a few niggas beat. equal opportunity pussy",rt idntwearcondoms 😂😂😂😂 rt mojizel wow let quite niggas beat equal opportunity pussy
19574,3,0,3,0,1,RT @iDntWearCondoms: 0 hoes.,rt idntwearcondoms 0 hoes
19575,3,0,3,0,1,RT @iDntWearCondoms: A woman never cheated unless a man drove her to do it... Men only cheat for new pussy,rt idntwearcondoms woman never cheated unless man drove men cheat new pussy
19576,3,1,2,0,1,RT @iDntWearCondoms: I don't do nothin for no bitch that she wouldn't do for me,rt idntwearcondoms dont nothin bitch wouldnt
19577,3,0,3,0,1,RT @iDntWearCondoms: I'm missing a few things I really need in my life: iPhone 6 iOS 8 ps4 some bitches and a new car.,rt idntwearcondoms im missing things really need life iphone 6 ios 8 ps4 bitches new car
19578,3,0,2,1,1,RT @iDntWearCondoms: If I get 30 or more retweets that's proof I get 0 bitches. Let's settle this once and for all,rt idntwearcondoms get 30 retweets thats proof get 0 bitches lets settle
19579,3,0,1,2,2,RT @iDntWearCondoms: If u acted like a hoe after we broke up I'm not wrong for thinking u were a hoe all along,rt idntwearcondoms u acted like hoe broke im wrong thinking u hoe along
19580,3,0,3,0,1,RT @iDntWearCondoms: If your friend is a hoe u a hoe too. Birds of a feather flock together,rt idntwearcondoms friend hoe u hoe birds feather flock together
19581,3,0,3,0,1,"RT @iDntWearCondoms: If your girl see that another girl likes you, her name is ""this bitch"" until further notice.",rt idntwearcondoms girl see another girl likes name bitch notice
19582,3,0,3,0,1,RT @iDntWearCondoms: Men only cheat for pussy. Women cheat cuz they think they have 2 soulmates,rt idntwearcondoms men cheat pussy women cheat cuz think 2 soulmates
19583,3,0,3,0,1,RT @iDntWearCondoms: RT if no bitches texting u right now,rt idntwearcondoms rt bitches texting u right
19584,3,0,3,0,1,RT @iDntWearCondoms: RT if u lost all your bitches,rt idntwearcondoms rt u lost bitches
19585,3,1,2,0,1,RT @iDntWearCondoms: Stop respecting women who admit to having a hoe phase,rt idntwearcondoms stop respecting women admit hoe phase
19586,3,3,0,0,0,RT @iDntWearCondoms: Stop stalkin your girl social media u bitch ass nigga,rt idntwearcondoms stop stalkin girl social media u bitch ass nigga
19587,3,0,3,0,1,RT @iDntWearCondoms: Stop wasting texts on bitches who ain't tryna fuck u,rt idntwearcondoms stop wasting texts bitches aint tryna fuck u
19588,3,0,3,0,1,RT @iDntWearCondoms: U a faggot if u heat up leftover pizza,rt idntwearcondoms u faggot u heat leftover pizza
19589,3,0,3,0,1,RT @iDntWearCondoms: U a hoe if you have children and you're still awake,rt idntwearcondoms u hoe children youre still awake
19590,3,0,3,0,1,RT @iDntWearCondoms: Women who need to be put in their place are trash. You are a human not a pet bitch relax,rt idntwearcondoms women need put place trash human pet bitch relax
19591,3,1,2,0,1,RT @iDntWearCondoms: Y'all bitches got to stop pushing away the niggas who really care about y'all for these niggas who don't give a fuck,rt idntwearcondoms yall bitches got stop pushing away niggas really care yall niggas dont give fuck
19592,3,0,3,0,1,"RT @iDntWearCondoms: Your girl swear u cheating until u fuck a bitch for real then it's ""OMG how could u?!""",rt idntwearcondoms girl swear u cheating u fuck bitch real omg could u
19593,3,0,3,0,1,RT @iDripHeLicks: Why are pussy farts so embarrassing ? &#128514;&#128557;&#128557;,rt idriphelicks pussy farts embarrassing 😂😭😭
19594,3,1,2,0,1,RT @iEatLightSkins_: Get a girl with good hair . U don't want a bitch that got nappy ass hair . Yo kids gone end up having bb's nigga &#128514;&#128514;&#128514;&#128514;,rt ieatlightskins get girl good hair u dont want bitch got nappy ass hair yo kids gone end bbs nigga 😂😂😂😂
19595,3,0,3,0,1,RT @iEatLightSkins_: you bitches make everything a relationship goal.,rt ieatlightskins bitches make everything relationship goal
19596,4,0,3,1,1,RT @iFollowLesbians: Lol I have an obsession with smell goods. Candles...plug ins....spray...the smelly good wax thingys...pussy....,rt ifollowlesbians lol obsession smell goods candlesplug insspraythe smelly good wax thingyspussy
19597,3,0,3,0,1,RT @iFricanbabiiesx: Females be 14 acting 18 &#128684;&#128138;. Turning up like they 21 &#127867;&#127864;. Throwing the pussy like they 25 &#128049;&#128166;... But still can't pass Alg&#8230;,rt ifricanbabiiesx females 14 acting 18 🚬💊 turning like 21 🍻🍸 throwing pussy like 25 🐱💦 still cant pass alg…
19598,3,0,3,0,1,RT @iGBBreezy: Don't wife a hoe &amp; end up like these 2 http://t.co/LXddifeexw,rt igbbreezy dont wife hoe end like 2 httptcolxddifeexw
19599,3,0,2,1,1,RT @iGottFanss: Not all black girls are ghetto&#128530;,rt igottfanss black girls ghetto😒
19600,3,0,2,1,1,RT @iH8TvvitterHoes: I gotta curve these hoes before they have a chance to curve me &#128530; http://t.co/IHqsWj9VOG,rt ih8tvvitterhoes got ta curve hoes chance curve 😒 httptcoihqswj9vog
19601,3,0,3,0,1,RT @iH8TvvitterHoes: Kim K got bitches thinkin being a hoe is a career with health care benefits,rt ih8tvvitterhoes kim k got bitches thinkin hoe career health care benefits
19602,3,0,3,0,1,RT @iH8TvvitterHoes: This was the most racist bitch in the world.. http://t.co/4L0MRpdITf,rt ih8tvvitterhoes racist bitch world httptco4l0mrpditf
19603,3,0,3,0,1,RT @iKatrice: Can I bring another bitch let's have a 3some,rt ikatrice bring another bitch lets 3some
19604,3,0,3,0,1,RT @iKayKing: A boyfriend and girlfriend suppose to laugh at these hoes together. A guy should never have these hoes laughing at his girl..&#8230;,rt ikayking boyfriend girlfriend suppose laugh hoes together guy never hoes laughing girl…
19605,3,0,3,0,1,"RT @iKickBabies__: Girls favorite line &#128073; ""go talk to yo hoes"" &#128514;&#128514;&#9995;",rt ikickbabies girls favorite line 👉 go talk yo hoes 😂😂✋
19606,3,0,3,0,1,RT @iLGDaily: I'ma get wifey not cunt who spreads legs for anyone. Settle for nothing but the rarest. Difference better you and me lmao,rt ilgdaily ima get wifey cunt spreads legs anyone settle nothing rarest difference better lmao
